解約後も、ご利用額お知らせメールは届きますか?料金・お支払い
請求書等が届かないのはどうしてですか?料金・お支払い
請求書等の見方を教えてください。料金・お支払い
請求金額や利用内訳は、どこで確認できますか?料金・お支払い
迷惑メール対策の「指定受信/拒否設定」をしている場合、ご利用額お知らせメールは受信できますか?料金・お支払い
通話・通信の料金明細内訳書の見方を教えてください。料金・お支払い
通話履歴(いつ、どこへ、どれだけ電話をかけたか)の記録は、確認できますか?料金・お支払い
金融機関の口座名義を改称した場合、の利用料金を支払っている口座名義の変更手続きも必要ですか?料金・お支払い
高額なパケット通信料の請求がきました。どうしたらいいですか?料金・お支払い
高額利用案内(請求内容のご確認)について教えてください。料金・お支払い
2016年度(2017年3月期)の配当金額を教えてください。株式・IR
2017年度(2018年3月期)の業績見通しを教えてください。株式・IR
2017年度(2018年3月期)の配当(予想)金額を教えてください。株式・IR
CSRに関する取り組みについて教えてください。株式・IR
IR関連の最新情報を、受け取ることはできますか?株式・IR
MVNOについて教えてください。株式・IR
アニュアルレポートについて教えてください。株式・IR
コーポレートガバナンスに対する取り組みについて教えてください。株式・IR
ニューヨーク証券取引所のティッカーシンボルを教えてください。株式・IR
上場後の株式分割について教えてください。株式・IR
中期的な経営戦略について教えてください。株式・IR
会社名の由来・意味を教えてください。株式・IR
会社設立に至る経緯や沿革について教えてください。株式・IR
住所、氏名の変更、配当金受取方法の指定などの手続きに必要な用紙はどこにありますか?株式・IR
利益配分に関する基本方針について教えてください。株式・IR
契約数実績を教えてください。株式・IR
携帯電話で、IR情報を確認することはできますか?株式・IR
東京証券取引所に上場したのはいつですか?株式・IR
東京証券取引所の証券コードを教えてください。株式・IR
株主優待制度はありますか?株式・IR
株主名簿管理人を教えてください。株式・IR
株主構成を教えてください。株式・IR
株主様向け報告書の掲載箇所を教えてください。株式・IR
株式事務手続きについての問い合わせ先を教えてください。株式・IR
決算発表などの年間スケジュールを教えてください。株式・IR
決算説明会などの模様をインターネットで見ることはできますか?株式・IR
決算関連の資料や、財務データの掲載箇所を教えてください。株式・IR
海外の株式の上場取引所を教えてください。株式・IR
災害対策への取り組みについて教えてください。株式・IR
特別口座について教えてください。株式・IR
目標とする経営指標を教えてください。株式・IR
経営の基本方針について教えてください。株式・IR
自己株式の取得状況を教えてください。株式・IR
配当の基本方針と、上場来の配当額推移を教えてください。株式・IR
配当金の受け取りを、銀行口座・ゆうちょ銀行貯金口座などへの振込指定にする(または振込先を変更する)手続きについて教えてください。株式・IR
配当金の受け取り方法を教えてください。株式・IR
配当金支払いの権利確定日を教えてください。株式・IR
配当金支払証明書の入手方法を教えてください。株式・IR
配当金領収証(ゆうちょ銀行)が届かない(または配当金の振込みが確認できない)場合の、問い合わせ先を教えてください。株式・IR
配当金領収証(ゆうちょ銀行)の支払い期間が過ぎてしまった場合の、配当金受け取り方法を教えてください。株式・IR
配当金領収証(ゆうちょ銀行)を紛失してしまった場合の、配当金受け取り方法を教えてください。株式・IR
クラウドサービスの購入はできますか。申込・各種手続き
一度に何台まで携帯電話を購入できますか。申込・各種手続き
契約変更、請求先変更、料金プラン変更も本サイトから手続き可能ですか。申込・各種手続き
契約条件を教えてください。申込・各種手続き
新規、MNP、機種変更いずれの場合でも携帯電話を購入できますか。申込・各種手続き
申し込み後、商品が届くまでの期間を教えてください。申込・各種手続き
申し込み方法を教えてください。申込・各種手続き
端末を購入する際、支払い方法は選択できますか。申込・各種手続き
端末料金の支払い方法を教えてください。申込・各種手続き
管理者はスマートフォンの追加購入はできますか。申込・各種手続き
購入可能な携帯電話の機種を教えてください。申込・各種手続き
 スマートフォン(Android)からスマートフォンに機種変更した場合、現在利用しているサービスはどうなりますか?製品
【スマートフォン Plus】 VoLTEに対応していますか?製品
【スマートフォン】 VoLTEに対応していますか?製品
【スマートフォン】 VoLTEに対応していますか?製品
【タブレット Pro】 テザリング(モデム接続)に対応していますか?製品
12.9インチタブレット Pro、10.5インチタブレット Proのスペックを教えてください。製品
12.9インチタブレット Pro、10.5インチタブレット Proの購入予約について教えてください。製品
Apple IDについて教えてください。製品
Apple IDのパスワードを忘れた場合、どうしたらいいですか?製品
Apple IDを忘れた場合、どうしたらいいですか?製品
Apple Online Store(日本)や日本国内のApple Storeで購入したSIMフリーのスマートフォン、タブレットを持ち込みして、で新規契約することはできますか?製品
AppleCare+ for スマートフォンについて教えてください。製品
AppleCare+ for タブレットについて教えてください。製品
iCloudについて教えてください。製品
"iTunes コード/Apple Music コード/iTunes Cardは、オンラインショップ/ショップで購入できますか?",製品
"アカウントのID/パスワードを変更したら、スマートフォンでメールが利用できなくなりました。どうしたらいいですか?",製品
"すでにショップなどで他の端末を購入予約しています。同じ携帯電話番号でスマートフォンやタブレットの購入予約はできますか?",製品
"スマートフォン 、スマートフォン で、メールアドレスは変更できますか?",製品
"スマートフォン 、スマートフォン でメールを利用しています。メールに変更するには、どうしたらいいですか?",製品
"スマートフォン、スマートフォン Plus、スマートフォン、スマートフォン、スマートフォン Plusは、SIMロック解除に対応していますか?",製品
"スマートフォン、スマートフォン Plusの購入予約について教えてください。",製品
"スマートフォン、スマートフォン Plusの購入予約について教えてください。",製品
"スマートフォン、タブレットのソフトウェアアップデートについて教えてください。",製品
"スマートフォン、タブレットを購入できる店舗を教えてください。",製品
"スマートフォンで、メールアドレスは変更できますか?",製品
"スマートフォンで、特定の相手からの着信を拒否できますか?",製品
"スマートフォンでメールを利用しています。「自動受信(プッシュ)」と「新着メールお知らせ設定」との違いを教えてください。",製品
"スマートフォンでメールを利用中に、「ユーザー名またはパスワードが間違っています。」と表示されメールの受信ができない場合、どうしたらいいですか?",製品
"スマートフォンでメールを送信できないのは、どうしてですか?",製品
"スマートフォンと、スマートフォン Plusの違いを教えてください。",製品
"スマートフォンと、スマートフォン Plusの違いを教えてください。",製品
"スマートフォンに電話帳データを移行する操作方法を教えてください。",製品
"スマートフォンのスペックを教えてください。",製品
"スマートフォンの付属品(オプション品)は、ショップで購入できますか?",製品
"スマートフォンは、LTEに対応していますか?",製品
"スマートフォンは、公衆電話からの着信を受けることができますか?",製品
"スマートフォンやタブレットが故障したり破損した場合、どうしたらいいですか?",製品
"スマートフォンやタブレットで、メール自動受信(プッシュ)設定をしても自動受信されません。どうしたらいいですか?",製品
"スマートフォンやタブレットでパスコードを忘れた場合、どうしたらいいですか?",製品
"スマートフォンやタブレットに搭載されている「機能制限」について教えてください。",製品
"スマートフォンやタブレットのユーザガイド(取扱説明書)は、どこで確認できますか?",製品
"スマートフォンやタブレットは、SIMロック解除できますか?",製品
"スマートフォンやタブレットを、 Wi-Fiに接続する方法を教えてください。",製品
"スマートフォンやタブレットを購入する際に、ポイント/ポイント(期間・用途限定)/ポイントは利用できますか?",製品
"スマートフォンをオンラインショップで購入する場合、価格はいくらですか?",製品
"スマートフォンを購入しました。メールを利用するには、どうしたらいいですか?",製品
"スマートフォンを購入する場合、1か月の料金の目安を教えてください。",製品
"スマートフォンを購入する場合、スマートフォン専用の料金プランはありますか?",製品
"タブレットで、メールアドレスは変更できますか?",製品
"タブレットの購入予約について教えてください。",製品
"タブレットは、SIMロック解除に対応していますか?",製品
"タブレットをオンラインショップで購入する場合、価格はいくらですか?",製品
"タブレットを購入しました。メールを利用するにはどうしたらいいですか?",製品
"タブレットを購入する場合、1か月の料金の目安を教えてください。",製品
"タブレットを購入する場合、おすすめの料金プランを教えてください。",製品
"ビジュアルボイスメール(スマートフォン)について教えてください。",製品
"ビジュアルボイスメール(スマートフォン)の、利用停止/再開方法を教えてください。",製品
"対象機種に「全機種」や「スマートフォン」と記載された各種クーポンは、スマートフォンの新規契約/機種変更に利用できますか?",製品
"提供しているサービスは、スマートフォンやタブレットで利用できますか?",製品
"携帯電話・PHS番号ポータビリティ(MNP)/機種変更/新規契約で、スマートフォンを購入する場合の手数料を教えてください。",製品
"海外でスマートフォン、タブレットを利用する際の注意事項はありますか?",製品
"補償サービス for スマートフォン & タブレットについて教えてください。",製品
"補償サービス for スマートフォン & タブレットの加入/廃止/利用(補償申込み)は、どこでできますか?",製品
"510FUのトラブルシュートや調査に必要な情報",製品支援
"LPガスの点検について",製品支援
"SOS Video Chat",製品支援
"アップグレード方法について",製品支援
"アプリの動作環境について",製品支援
"インストールガイドが入っていない",製品支援
"インストール方法が分かりません",製品支援
"インストール方法について",製品支援
"セットアップ時のトラブル",製品支援
"ハードディスクから異音",製品支援
"プロジェクターのランプの交換方法について",製品支援
"モバイルアプリのダウンロード方法",製品支援
"モバイルデバイスからのコミュニティへのアクセス方法",製品支援
"交換時のトラブル",製品支援
"交換部品を販売していますか？",製品支援
"太陽光パネルの発電効率について",製品支援
"太陽光発電について",製品支援
"太陽電池について",製品支援
"現在実施中のキャンペーンについて教えてください。",製品支援
"発電機からの異音",製品支援
"秘密のパスワードの生成方法について",製品支援
"管理モニターの使用方法",製品支援
"納品日の確認",製品支援
"納品物の確認",製品支援
"組立説明書について",製品支援
"自動販売機の製品ディスプレーの下にあるQRコードはなんですか？",製品支援
"自動販売機を設置したいのですが、どうすればいいですか？",製品支援
"製品ガイドの欠品について",製品支援
"製品の不具合について",製品支援
"製品不具合の診断方法",製品支援
"製品保証ポリシーについて",製品支援
"製品説明書の紛失・交換依頼",製品支援
"追加の製品情報について",製品支援
"電源が熱くなり過ぎる",製品支援
"納品先の住所を間違えたのですが、どうしたらいいでしょう？",要求
"請求書の発行について",要求
"Bluetoothスピーカーについて",質問
"キャンセル時の取り消しについて",質問
"クーポンについて",質問
"クレジットカードで決済できなかった場合には、どうすればよいですか？",質問
"クレジットカード情報はオンラインで変更できますか？",質問
"マイクが使えなくなりました",質問
"充電速度の低下について",質問
"振込先を教えてください。",質問
"支払い方法には、どのようなものがありますか？",質問
"支払い方法や支払い期間を変更するにはどうすればいいですか？",質問
"支払期日はいつですか？",質問
"注文キャンセルについて",質問
"注文の内容について",質問
"請求書やクレジットメモのコピーを取得できますか？",質問
"4Gについて教えてください。",電波・通信
"5G(次世代移動通信システム)について教えてください。",電波・通信
"GPS機能/位置情報サービスの設定方法を教えてください。",電波・通信
"エリアおためしサービスについて教えてください。",電波・通信
"エリアおためしサービスの申込みは、どこでできますか?",電波・通信
"オートGPSが利用できないのは、どうしてですか?",電波・通信
"オートGPSについて教えてください。",電波・通信
"オートGPSを利用する場合、料金はかかりますか?",電波・通信
"クアッドバンドLTEについて教えてください。",電波・通信
"フェムトセルについて教えてください。",電波・通信
"を契約する前に、自宅や自宅周辺の電波状況を確認できますか?",電波・通信
"各携帯電話会社で、電波に違いはありますか?",電波・通信
"圏外が表示され、発信/着信できない場合、どうしたらいいですか?",電波・通信
"圏外のマークは、どのような場合に表示されますか?",電波・通信
"室内用補助アンテナを利用すれば、電波は強くなりますか?",電波・通信
"携帯電話のマナーについて教えてください。",電波・通信
"携帯電話の電波は、人体に影響がありますか?",電波・通信
"災害時にの携帯電話がつながりにくい/つながらない理由を教えてください。",電波・通信
"特定の環境で電波が悪くなるのは、どうしてですか?",電波・通信
"自宅で携帯電話がつながりにくい場合、電波状況を調べてもらえますか?",電波・通信
"輻輳(ふくそう)について教えてください。",電波・通信
"通信速度を教えてください。",電波・通信
"電波の受信感度は、機種により異なりますか?",電波・通信
"電波の状態が悪く、つながらないことがあるのはどうしてですか?",電波・通信
"電波状況を改善してほしい場合、どうしたらいいですか?",電波・通信
"[請求書に誤記] 機器の請求について教えてください",顧客支援
"Trailheadの使い方",顧客支援
"アカウント情報のの変更について",顧客支援
"アップグレードの希望",顧客支援
"カロリーはどのくらいですか？",顧客支援
"サービスのアップグレードについて",顧客支援
"ネットワークの瞬断が発生",顧客支援
"パスワードの変更方法",顧客支援
"メアドの変更方法について",顧客支援
"二重請求",顧客支援
"住所変更について",顧客支援
"出荷明細の間違いについて",顧客支援
"出荷明細を送ってください",顧客支援
"商品の発送を早めて頂けませんか",顧客支援
"商品の返品について",顧客支援
"契約内容について",顧客支援
"容器のまま温めてもいいですか？",顧客支援
"急ぎの注文について",顧客支援
"支払いについて",顧客支援
"支払い方法について",顧客支援
"最新の請求書の送付について",顧客支援
"最終支払いについて",顧客支援
"最終支払いの確認について",顧客支援
"機器が突然停止しました",顧客支援
"機器でエラーが発生します",顧客支援
"機器のセットアップがうまくいきません",顧客支援
"機器のセットアップがうまくいきません",顧客支援
"機器のリカバリ手順について教えてください",顧客支援
"機器のリカバリ手順について教えてください",顧客支援
"機器のリカバリ手順について教えてください",顧客支援
"機器の価格について教えてください",顧客支援
"機器の制限事項について",顧客支援
"機器の制限事項について",顧客支援
"機器の導入事例について教えてください",顧客支援
"機器の設定中にエラーが発生します",顧客支援
"機器の設定方法について教えてください",顧客支援
"機器の請求について教えてください",顧客支援
"機器の請求について教えてください",顧客支援
"機器を多重化することはできますか",顧客支援
"機器を多重化することはできますか",顧客支援
"機器を多重化することはできますか",顧客支援
"機器を多重化することはできますか",顧客支援
"注文の全量についての質問",顧客支援
"注文内容について",顧客支援
"注文状況の確認方法について",顧客支援
"研修先の勤務地がわからないのですが",顧客支援
"納入書の内容について",顧客支援
"自動振り込みの設定方法について",顧客支援
"自動更新の設定方法について",顧客支援
"製品10350の導入事例について教えてください",顧客支援
"製品1200の制限事項について",顧客支援
"製品1950を多重化することはできますか",顧客支援
"製品4350の請求について教えてください",顧客支援
"製品6450を多重化することはできますか",顧客支援
"製品をどこで購入できますか？",顧客支援
"誤請求",顧客支援
"請求明細について",顧客支援
"請求明細の間違い",顧客支援
"請求書に誤記？",顧客支援
"請求書の再発行について",顧客支援
"請求書の振込先について",顧客支援
"請求書の確認",顧客支援
"請求期限切れの支払いについて",顧客支援
"請求金額について",顧客支援
"賞味期限はどこに書かれていますか？",顧客支援
"配送中の製品破損",顧客支援
"領収書の記載について",顧客支援
"月額料金はいくらですか？",料金・サービスsb
"ADSL、バリュープランの違いを教えてください。",料金・サービスsb
"どのようなサービスですか？",料金・サービスsb
"光コースを解約した場合、解除料（違約金）はかかりますか？",料金・サービスsb
"毎月の支払額はいくらになりますか？（2017年2月28日以前にお申し込みのお客さま）",料金・サービスsb
"「光 with フレッツ」と「光 フレッツコース」の違いは何ですか？",料金・サービスsb
"どのようなサービスですか？",料金・サービスsb
"途中でバリューパックを解除するとタブレットはどうなりますか？",料金・サービスsb
"申し込みから開通までの流れについて教えてください。",料金・サービスsb
"転用する時にかかる品目変更の手数料・工事費はいくらですか？",料金・サービスsb
"光コースの月額料金を教えてください。",料金・サービスsb
"オプションサービスはいくらですか？",料金・サービスsb
"光 with フレッツとはどのようなサービスですか？",料金・サービスsb
"光コース プレミアムを2年契約で利用しています。契約満了月（解除料がかからない月）以外に解約するといくらかかりますか。",料金・サービスsb
"解約時に解除料はかかりますか？",料金・サービスsb
"途中でプレミアムプランを解除した場合、解除料はかかりますか？",料金・サービスsb
"月額いくらかかりますか？",料金・サービスsb
"毎月の支払額はいくらになりますか？（2017年3月1日以降お申し込みのお客さま）",料金・サービスsb
"どのようなサービスですか？",料金・サービスsb
"バリューパック（for Mobile）とはどのようなサービスですか？",料金・サービスsb
"プレミアムと一緒に申し込む場合と別々で申し込む場合、どちらがおトクですか？",料金・サービスsb
"支払い方法について教えてください。",料金・サービスsb
"月額料金を教えてください。",料金・サービスsb
"光 フレッツコースの利用料金を教えてください。",料金・サービスsb
"ADSL サービスから光 with フレッツに乗り換えた場合、フォンは使えますか？",料金・サービスsb
"解約した場合、解除料はかかりますか？",料金・サービスsb
"対象サービスを教えてください。",料金・サービスsb
"電話加入権不要タイプとはなんですか？",料金・サービスsb
" 光 ファミリー・ライトとは月額料金はいくらですか？",料金・サービスsb
"IPv6 IPoE + IPv4 （IPv6高速ハイブリッド）接続方式を利用すると別途料金が発生しますか？",料金・サービスsb
"料金プラン(定期契約あり)の契約満了月は、いつですか?",料金・サービスsb
"フレッツ光のどのサービスに申し込みをしているかわかりません。",料金・サービスsb
"どこで申込みできますか？",料金・サービスsb
" 光 ファミリー・ライトとはどのようなサービスですか？",料金・サービスsb
"解除方法を教えてください。",料金・サービスsb
"光セットアップサポートとはどんなサポートがありますか？",料金・サービスsb
"申込方法を教えてください。",料金・サービスsb
"「基本サービス（プレミアム）」「プレミアム」と「プレミアム」の違いはなんですか？",料金・サービスsb
"解除される場合はありますか？",料金・サービスsb
"光セットアップサポートとはサービス内容を教えてください",料金・サービスsb
"ADSLは電話とインターネットを同時に利用できるのですか？",料金・サービスsb
"ウォレットとは何ですか？",料金・サービスsb
"契約期間を変更することはできますか？またその際の費用も教えてください。",料金・サービスsb
"kazukihay-ltm:getCases kazuki.hayakawa$ python getCases.py",料金・サービスsb
"月額料金はいくらですか？",料金・サービスsb
"ADSL、バリュープランの違いを教えてください。",料金・サービスsb
"どのようなサービスですか？",料金・サービスsb
"光コースを解約した場合、解除料（違約金）はかかりますか？",料金・サービスsb
"毎月の支払額はいくらになりますか？（2017年2月28日以前にお申し込みのお客さま）",料金・サービスsb
"「光 with フレッツ」と「光 フレッツコース」の違いは何ですか？",料金・サービスsb
"どのようなサービスですか？",料金・サービスsb
"途中でバリューパックを解除するとタブレットはどうなりますか？",料金・サービスsb
"申し込みから開通までの流れについて教えてください。",料金・サービスsb
"転用する時にかかる品目変更の手数料・工事費はいくらですか？",料金・サービスsb
"光コースの月額料金を教えてください。",料金・サービスsb
"オプションサービスはいくらですか？",料金・サービスsb
"光 with フレッツとはどのようなサービスですか？",料金・サービスsb
"光コース プレミアムを2年契約で利用しています。契約満了月（解除料がかからない月）以外に解約するといくらかかりますか。",料金・サービスsb
"解約時に解除料はかかりますか？",料金・サービスsb
"途中でプレミアムプランを解除した場合、解除料はかかりますか？",料金・サービスsb
"月額いくらかかりますか？",料金・サービスsb
"毎月の支払額はいくらになりますか？（2017年3月1日以降お申し込みのお客さま）",料金・サービスsb
"どのようなサービスですか？",料金・サービスsb
"バリューパック（for Mobile）とはどのようなサービスですか？",料金・サービスsb
"プレミアムと一緒に申し込む場合と別々で申し込む場合、どちらがおトクですか？",料金・サービスsb
"支払い方法について教えてください。",料金・サービスsb
"月額料金を教えてください。",料金・サービスsb
"光 フレッツコースの利用料金を教えてください。",料金・サービスsb
"ADSL サービスから光 with フレッツに乗り換えた場合、フォンは使えますか？",料金・サービスsb
"解約した場合、解除料はかかりますか？",料金・サービスsb
"対象サービスを教えてください。",料金・サービスsb
"電話加入権不要タイプとはなんですか？",料金・サービスsb
" 光 ファミリー・ライトとは月額料金はいくらですか？",料金・サービスsb
"IPv6 IPoE + IPv4 （IPv6高速ハイブリッド）接続方式を利用すると別途料金が発生しますか？",料金・サービスsb
"料金プラン(定期契約あり)の契約満了月は、いつですか?",料金・サービスsb
"フレッツ光のどのサービスに申し込みをしているかわかりません。",料金・サービスsb
"どこで申込みできますか？",料金・サービスsb
" 光 ファミリー・ライトとはどのようなサービスですか？",料金・サービスsb
"解除方法を教えてください。",料金・サービスsb
"光セットアップサポートとはどんなサポートがありますか？",料金・サービスsb
"申込方法を教えてください。",料金・サービスsb
"「基本サービス（プレミアム）」「プレミアム」と「プレミアム」の違いはなんですか？",料金・サービスsb
"解除される場合はありますか？",料金・サービスsb
"光セットアップサポートとはサービス内容を教えてください",料金・サービスsb
"ADSLは電話とインターネットを同時に利用できるのですか？",料金・サービスsb
"ウォレットとは何ですか？",料金・サービスsb
"契約期間を変更することはできますか？またその際の費用も教えてください。",料金・サービスsb
"月額料金はいくらですか？",料金・サービスsb
"ADSL、バリュープランの違いを教えてください。",料金・サービスsb
"どのようなサービスですか？",料金・サービスsb
"光コースを解約した場合、解除料（違約金）はかかりますか？",料金・サービスsb
"毎月の支払額はいくらになりますか？（2017年2月28日以前にお申し込みのお客さま）",料金・サービスsb
"「光 with フレッツ」と「光 フレッツコース」の違いは何ですか？",料金・サービスsb
"どのようなサービスですか？",料金・サービスsb
"途中でバリューパックを解除するとタブレットはどうなりますか？",料金・サービスsb
"申し込みから開通までの流れについて教えてください。",料金・サービスsb
"転用する時にかかる品目変更の手数料・工事費はいくらですか？",料金・サービスsb
"光コースの月額料金を教えてください。",料金・サービスsb
"オプションサービスはいくらですか？",料金・サービスsb
"光 with フレッツとはどのようなサービスですか？",料金・サービスsb
"光コース プレミアムを2年契約で利用しています。契約満了月（解除料がかからない月）以外に解約するといくらかかりますか。",料金・サービスsb
"解約時に解除料はかかりますか？",料金・サービスsb
"途中でプレミアムプランを解除した場合、解除料はかかりますか？",料金・サービスsb
"月額いくらかかりますか？",料金・サービスsb
"毎月の支払額はいくらになりますか？（2017年3月1日以降お申し込みのお客さま）",料金・サービスsb
"どのようなサービスですか？",料金・サービスsb
"バリューパック（for Mobile）とはどのようなサービスですか？",料金・サービスsb
"プレミアムと一緒に申し込む場合と別々で申し込む場合、どちらがおトクですか？",料金・サービスsb
"支払い方法について教えてください。",料金・サービスsb
"月額料金を教えてください。",料金・サービスsb
"光 フレッツコースの利用料金を教えてください。",料金・サービスsb
"ADSL サービスから光 with フレッツに乗り換えた場合、フォンは使えますか？",料金・サービスsb
"解約した場合、解除料はかかりますか？",料金・サービスsb
"対象サービスを教えてください。",料金・サービスsb
"電話加入権不要タイプとはなんですか？",料金・サービスsb
" 光 ファミリー・ライトとは月額料金はいくらですか？",料金・サービスsb
"IPv6 IPoE + IPv4 （IPv6高速ハイブリッド）接続方式を利用すると別途料金が発生しますか？",料金・サービスsb
"料金プラン(定期契約あり)の契約満了月は、いつですか?",料金・サービスsb
"フレッツ光のどのサービスに申し込みをしているかわかりません。",料金・サービスsb
"どこで申込みできますか？",料金・サービスsb
" 光 ファミリー・ライトとはどのようなサービスですか？",料金・サービスsb
"解除方法を教えてください。",料金・サービスsb
"光セットアップサポートとはどんなサポートがありますか？",料金・サービスsb
"申込方法を教えてください。",料金・サービスsb
"「基本サービス（プレミアム）」「プレミアム」と「プレミアム」の違いはなんですか？",料金・サービスsb
"解除される場合はありますか？",料金・サービスsb
"光セットアップサポートとはサービス内容を教えてください",料金・サービスsb
"ADSLは電話とインターネットを同時に利用できるのですか？",料金・サービスsb
"ウォレットとは何ですか？",料金・サービスsb
"契約期間を変更することはできますか？またその際の費用も教えてください。",料金・サービスsb
"はじめよう Air割とはどのようなキャンペーンですか？",キャンペーンsb
"光 乗り換えで回線工事費無料とはどのようなキャンペーンですか？",キャンペーンsb
"おうち割 光セット増額キャンペーンとはどのようなキャンペーンですか？（光 ファミリー・ライト）",キャンペーンsb
"あんしん乗り換えキャンペーンとはどのようなキャンペーンですか？",キャンペーンsb
"光 引越しで回線工事費無料とはどのようなキャンペーンですか？",キャンペーンsb
"あんしん乗り換えキャンペーンとは申し込み方法を教えてください。",キャンペーンsb
"あんしん乗り換えキャンペーンとは加入に必要な条件はありますか？",キャンペーンsb
"あんしん乗り換えキャンペーンとは対象サービスを教えてください。",キャンペーンsb
"光 ファミリー・ライトとはデータ量の目安を教えてください。",キャンペーンsb
"光 乗り換えで回線工事費無料とは特典はいつから適用されますか？",キャンペーンsb
"キャンペーン特典の発送状況はどこで確認できますか。",キャンペーンsb
"光 乗り換え新規限定 2.4万円キャンペーンとはどのようなキャンペーンですか？",キャンペーンsb
"[光 乗り換え新規限定 2.4万円キャンペーン（2017）]どのようなキャンペーンですか？",キャンペーンsb
"春のAir割（580円割引）どのようなキャンペーンですか？",キャンペーンsb
"25歳以下限定 Air 2万円キャンペーンとはどのようなキャンペーンですか？",キャンペーンsb
"光 乗り換えで回線工事費無料とは併用できるキャンペーンは他にありますか？",キャンペーンsb
"光 乗り換え／引越しで回線工事費無料とは特典が解除されるのはどのような場合ですか？",キャンペーンsb
"光 引越しで回線工事費無料とは特典はいつから適用されますか？",キャンペーンsb
"光 引越しで回線工事費無料とは併用できるキャンペーンは他にありますか？",キャンペーンsb
"光 with フレッツ／フレッツコースを解約した場合、解除料（違約金）はかかりますか？",申込sb
"現在、ADSLサービス利用しています。バリュープランに変更した場合、キャンペーンは適用になりますか。",申込sb
"IPv6 IPoE + IPv4 （IPv6高速ハイブリッド）接続方式は誰でも利用できますか？申し込み条件はありますか？",申込sb
"光ユニットが届きました。フレッツ光回線の工事完了前ですが、接続していいのでしょうか。",申込sb
"光 with フレッツ／光 フレッツコースは申し込みから利用開始までの流れを教えてください。",申込sb
"「フレッツ光」と「光 with フレッツ」は、別々に申し込みが必要ですか？",申込sb
"光は申し込みから開通までの流れについて教えてください。",申込sb
"光 with フレッツに新規申し込みをしたいのですが、どうすれば良いですか？",申込sb
"光 with フレッツへの申し込みにあたって、NTTへフレッツ光回線の申し込み手続きは必要ですか？",申込sb
"光 with フレッツの利用可能な条件を教えてください。",申込sb
"ADSLサービスを利用したいのですが、どうすればいいですか？",申込sb
"固定電話（電話加入権）を持っていませんが光 with フレッツを利用できますか？",申込sb
"地デジは地デジチューナープラス／Wi-Fi地デジパックはどのサービスでも利用できますか？",申込sb
"for Mobileどこで申し込み出来ますか？",申込sb
"ADSLは他社ADSLを利用中です。切り替えはいつ行ったらいいですか？",申込sb
"現在、フレッツ光を他社プロバイダで利用していますが光 with フレッツに乗り換えることはできますか？",申込sb
"の通常タイプにてADSLを利用中ですが、もう１回線別に電話加入権不要タイプを申し込むことはできますか？",申込sb
"光シティに申し込むための条件はありますか？",申込sb
"光シティは申し込んでからどのくらいで利用できますか？",申込sb
"証明書が運転免許証で裏面に新住所が記載されています。両面のコピーが必要ですか？",申込sb
"ADSL 電話加入権不要タイプは証明書が運転免許証で裏面に新住所が記載されています。両面のコピーが必要ですか？",申込sb
"光 with フレッツはどのタイプのフレッツ光サービスでも利用できますか？",申込sb
"光はどこで申込みできますか？",申込sb
"現在ISDN回線（INSネット64）を利用していますが、ADSLサービスに申し込みできますか？",申込sb
"支払クレジットカードの名義が申し込み本人と異なる場合、申し込みできますか？",申込sb
"未成年申込みについて確認したい",申込sb
"他社の電話加入権不要タイプを利用していますが、電話加入権不要タイプを申し込み後も引き続き利用できますか？",申込sb
"現在ADSLサービスを利用していますが、新しく光シティサービスも一緒に利用することはできますか？",申込sb
"申込者が未成年のため、申込名義人名が証明書の名前と異なりますが申し込みはできますか？また、保護者(二親等以内)の証明書と同一住所でなくても大丈夫ですか？",申込sb
"NTT以外の光回線でも光 with フレッツ／光 フレッツコースを利用できますか？",申込sb
"ADSLと同時に契約できない電話サービスはありますか？",申込sb
"借家ですが光サービスの利用は可能ですか？",申込sb
"モデムを持ち込んだ場合でも新規契約者の特典／キャンペーンの対象になりますか？",申込sb
"「光 with フレッツ」に申し込みたいのですが、どの地域でも申し込めますか？",申込sb
"for Mobileは申し込み時に何か特典はありますか？",申込sb
"光ユニットが届きました。フレッツ光回線の工事完了前ですが、接続していいのでしょうか。",開通工事についてsb
"申し込みから利用開始までの流れを教えてください。",開通工事についてsb
"申し込みから開通までの流れについて教えてください。",開通工事についてsb
"IPv6 IPoE + IPv4 （IPv6高速ハイブリッド）接続方式を利用する場合は別途工事が必要ですか？",開通工事についてsb
"光 with フレッツ／光 フレッツコースの工事についてはどこへ問い合わせれば良いですか？",開通工事についてsb
"ADSLを利用するには工事が必要と聞きましたが、どんな工事があるのですか？",開通工事についてsb
"NTTの電話移設工事予定日とサービス の工事予定日が別の日ですが大丈夫ですか？",開通工事についてsb
"ADSL 電話加入権不要タイプの宅内の工事とありますが、工事が行えない場合がありますか？",開通工事についてsb
"フレッツ光回線の工事日が決まりました。 での手続きは別途必要ですか？",開通工事についてsb
"光セットアップサポートのどんなサポートがありますか？",開通工事についてsb
"フレッツ光回線の工事が延期になりました。何か手続きが必要ですか？",開通工事についてsb
"フレッツ光回線の開通時期を教えてください。",開通工事についてsb
"光セットアップサポートのサービス内容を教えてください",開通工事についてsb
"サービス変更や解約をした場合に、返却が必要な機器を教えてください。",料金/サービス変更sb
"提供の有料サービスの利用停止方法を教えてください。",料金/サービス変更sb
